遊戲名稱,伺服器,角色名稱,停權時間,停權事由,懲處方式
彩虹島物語,浮生夢蝶,2024-07-31 04:25:32,資料異常,請洽客服人員
彩虹島物語,黑夜i,2024-07-31 04:11:58,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,周杰倫JAY,2024-07-23 05:29:38,資料異常,請洽客服人員
彩虹島物語,奧波次的而法國,2024-07-23 05:29:28,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,一只搬磚的大倉鼠,2024-07-23 05:29:17,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,珨湮硐累扷,2024-07-23 05:29:08,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,周杰倫JAY3,2024-07-23 05:28:54,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,南河,2024-07-23 02:23:10,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,一曲斷紅塵,2024-07-21 04:44:06,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,狐有九尾僅一情,2024-07-21 01:03:48,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,柳生劍影,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,多寶魚豆餅,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,湛盧無方,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,幻舞劍客,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,銅木子,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,燈魂者,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,暗月之刀,2024-07-18 14:07:07,資料異常,請洽客服人員
彩虹島物語,zz***j8,2024-07-18 11:37:57,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***k6,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sd,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sj,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz**sd,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz****10,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***j9,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***k3,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***k1,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**hj,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz**sf,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sg,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sn,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sm,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,wa**sb,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***k2,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,zz***j3,2024-07-18 11:37:56,使用外掛或利用輔助程式進行遊戲(經官方人員查證屬實),帳號永久停權
彩虹島物語,芒果魚,2024-06-17 11:44:04,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,小簡單,2024-06-07 17:49:37,有影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告限期改善
彩虹島物語,女賊耍流氓,2024-06-05 15:13:09,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,Aurora1234,2024-05-31 17:28:57,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,桃知名,2024-05-31 17:28:46,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,Rua小皇喵,2024-05-31 17:28:32,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,TT小倉庫,2024-05-31 17:28:20,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,不太行啊,2024-05-31 13:35:53,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,銀色王冠,2024-05-31 13:34:42,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,睡在你身旁,2024-05-29 18:11:02,影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告乙次
彩虹島物語,孤月湘,2024-05-29 15:44:57,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,JuLi,2024-05-23 11:12:43,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,灼灼i,2024-05-22 15:39:46,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第一次違規,警告乙支
彩虹島物語,林七七,2024-05-22 15:21:35,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第二次違規,帳號停權7日
彩虹島物語,麥麥呀,2024-05-22 14:51:44,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第三次違規,永久停權
彩虹島物語,八滿,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,萌萌劍豪,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,林七七,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,給她搞裡頭好嗎,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,JuLi,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,Aurora1234,2024-05-20 22:44:11,資料異常,請洽客服人員
彩虹島物語,糯米昂,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,YoNu,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,傘木希美i,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,瘋狂摸牌01,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,Flamingo1,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,Duns,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,蝴褋效應,2024-05-20 22:42:43,有影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告限期改善
彩虹島物語,告歌,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,鐘無艷,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,混車專用燈籠,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,灼灼i,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,EOK,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,NoOneKnowU,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,Chohits,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,Beauty為誰,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,mi糖,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,稚名真晝,2024-05-20 22:42:43,資料異常,請洽客服人員
彩虹島物語,Amaranthw,2024-05-20 21:02:30,資料異常,請洽客服人員
彩虹島物語,麥麥呀,2024-05-20 18:04:38,資料異常,請洽客服人員
彩虹島物語,孤月湘,2024-05-20 18:04:27,資料異常,請洽客服人員
彩虹島物語,飛飛裡,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,大肥羊3,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,〝蹦蹦＊熊╭★,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,zzkk,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,zhou1,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,zzz123,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,撒網,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,zzxx12,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,娜娜史,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,情懷問,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,德瑪無敵,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,武器EZ,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,超級龍珠,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,文文院長,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,為什麼菜,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,胖成,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,凱凱法拉利,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,安幣,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,公子別跑,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,YandexCC,2024-05-20 16:58:00,資料異常,請洽客服人員
彩虹島物語,特特,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,Ybbi,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,軒軒哦,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,missee,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,Konoki,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,白運雲,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,萬寧,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,風夫兒,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,且衣,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,AA1123,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,打金1號也,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,司令啊,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,773A,2024-05-20 16:57:59,資料異常,請洽客服人員
彩虹島物語,不會e,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,Estrella,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,吃可愛多的小腦斧,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,ddwe,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,簡單賺點錢,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,信息顯示,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,八陽,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,慢慢的,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,金幣a,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,帝帝,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,kkis,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,xzc1,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,搬磚兩年半,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,密碼鎖,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,爆炸曼妥思,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,百事可樂要加冰,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,娜妮子,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,阿斯頓水水,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,wyw,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,帝娜娜,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,司令部,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,啥東西,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,雷呀,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,22cc,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,中心1,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,秋天吹,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,林書豪,2024-05-20 16:57:58,資料異常,請洽客服人員
彩虹島物語,配送,2023-12-01 22:47:46,資料異常,請洽客服人員
彩虹島物語,噴射戰士007,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,心中的神,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,情意濃,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,茶好喝,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,你是大橙子,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,修水管,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,妹妹你好啊,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,走廊燈,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,西瓜真好吃阿,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,茶清香,2023-11-29 23:23:55,資料異常,請洽客服人員
彩虹島物語,Sh********20,2023-11-28 17:01:28,有影射現實生活的金錢做買賣情況(經官方人員查證屬實)，第二次違規,帳號停權7日
彩虹島物語,竹木狼馬,2023-11-24 20:20:17,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,trbl,2023-11-23 23:07:21,資料異常,請洽客服人員
彩虹島物語,iiiviii,2023-11-22 23:01:18,資料異常,請洽客服人員
彩虹島物語,初雪依離,2023-11-22 23:00:23,資料異常,請洽客服人員
彩虹島物語,待花落風起時,2023-11-20 22:57:21,資料異常,請洽客服人員
彩虹島物語,DonDon寶,2023-11-20 22:57:10,資料異常,請洽客服人員
彩虹島物語,小熊夾心軟糖,2023-11-20 22:57:00,資料異常,請洽客服人員
彩虹島物語,當,2023-11-20 22:56:51,資料異常,請洽客服人員
彩虹島物語,鬼魂公主,2023-11-20 22:56:42,資料異常,請洽客服人員
彩虹島物語,一老虎機,2023-11-20 22:56:33,資料異常,請洽客服人員
彩虹島物語,夏無憂,2023-11-20 22:56:23,資料異常,請洽客服人員
彩虹島物語,大小姐駕到快傘開,2023-11-20 22:56:08,資料異常,請洽客服人員
彩虹島物語,露露燁,2023-11-20 22:55:59,資料異常,請洽客服人員
彩虹島物語,風會想起,2023-11-20 14:56:09,資料異常,請洽客服人員
彩虹島物語,是晚安o,2023-11-20 14:55:58,資料異常,請洽客服人員
彩虹島物語,想不出名字,2023-11-19 22:56:55,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,沫妍,2023-11-18 23:09:55,資料異常,請洽客服人員
彩虹島物語,騾的島倉庫,2023-11-18 23:09:55,資料異常,請洽客服人員
彩虹島物語,就是睡了,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,侯福林,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,puch,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,大碩,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,風奶,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,紅顏喟,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,跑狗,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,其與,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,胖透雨,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,肅寧,2023-10-20 14:16:51,資料異常,請洽客服人員
彩虹島物語,綠島下,2023-10-20 14:16:50,資料異常,請洽客服人員
彩虹島物語,撐到下,2023-10-20 14:16:50,資料異常,請洽客服人員
彩虹島物語,難道下,2023-10-20 14:16:50,資料異常,請洽客服人員
彩虹島物語,白倒下,2023-10-20 14:16:50,資料異常,請洽客服人員
彩虹島物語,猜到下,2023-10-20 14:16:50,資料異常,請洽客服人員
彩虹島物語,e2***14,2023-07-04 17:16:01,資料異常,請洽客服人員
彩虹島物語,d2***14,2023-07-04 17:16:01,資料異常,請洽客服人員
彩虹島物語,c2***14,2023-07-04 17:16:01,資料異常,請洽客服人員
彩虹島物語,b2***14,2023-07-04 17:16:01,資料異常,請洽客服人員
彩虹島物語,a2***14,2023-07-04 17:16:01,資料異常,請洽客服人員
彩虹島物語,磁芯,2023-07-02 08:42:44,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,龍之戰,2023-07-02 08:40:36,資料異常,請洽客服人員
彩虹島物語,打撚9死你,2023-06-28 16:53:01,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,凡伴,2023-06-25 14:33:14,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,漫天星星飛啊飛,2023-06-24 23:09:36,有影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告限期改善
彩虹島物語,空巷o,2023-06-23 22:23:01,有影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告限期改善
彩虹島物語,iuu,2023-06-23 16:08:25,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,中東雄獅,2023-06-22 17:28:58,資料異常,請洽客服人員
彩虹島物語,wqe4,2023-06-22 17:28:19,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,金克斯的爸爸,2023-06-22 17:27:52,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,加倉,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,喀戎,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,稱呼文,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,差不多先生、,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,MomoCandy,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,Jeeo,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,好想白嫖啊,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,應該養,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,萬物流轉,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,夏雨初晴,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,RainK比比東,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,窮則思變,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,只進不出,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,小芹菜,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,芽兒高抵巴顆飯,2023-06-21 16:41:50,資料異常,請洽客服人員
彩虹島物語,┌冷櫻┐,2023-06-18 16:38:40,有影射現實生活的金錢做買賣情況(經官方人員查證屬實),警告限期改善
彩虹島物語,Naminao,2023-06-18 14:09:03,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,li*********3,2023-06-17 15:26:29,資料異常,請洽客服人員
彩虹島物語,ch********8,2023-06-17 15:26:29,資料異常,請洽客服人員
彩虹島物語,生活不易吉他賣藝 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,oO創太Oo ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,七七七七x ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,藍毛毛演奏會 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,漂移的蝸牛 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,不知歸期的故人 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,鈴木依澄 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,LonelyDay ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,星星砂 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,青青的兔子包 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,梁可萌 ,2023-06-14 14:21:26,資料異常,請洽客服人員
彩虹島物語,愛你入迷,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,魂水,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,吃草莓,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,金貝,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,樂多星,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,買個新玩具,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,一墨鄉,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,局之歲,2023-05-12 16:58:22,資料異常,請洽客服人員
彩虹島物語,魯兵,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,西山井,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,許願天使,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,默桃,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,給我餅乾,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,本來是,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,好魯,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,糯米飯,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,虎子王,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,藤水,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,炎赤燒,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,秘密蜜花園,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,鯉魚王者,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,魯拉哩,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,報米發,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,搭拉搭,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,傳說對決,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,閒人先人,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,芋香茄子,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,時間管里大師,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,最全鄉,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,拉拉露,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,辣花,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,鮮奶凍,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,午飯盒,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,炒面積,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,米之璽,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,胡椒粒,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,淺水區,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,君艦,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,貓貓嗚嗚,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,咖咖寶,2023-05-12 16:58:21,資料異常,請洽客服人員
彩虹島物語,達比,2023-05-12 16:58:20,資料異常,請洽客服人員
彩虹島物語,梅力號,2023-05-12 16:58:20,資料異常,請洽客服人員
彩虹島物語,京子號,2023-05-12 16:58:20,資料異常,請洽客服人員
彩虹島物語,鳳梨發電,2023-05-12 16:58:20,資料異常,請洽客服人員
彩虹島物語,水中木,2023-05-12 16:58:20,資料異常,請洽客服人員
彩虹島物語,勇者塔皮恩,2023-04-12 14:09:57,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,所念皆星核,2023-04-12 08:11:18,未能配合線上GM查緝作業，使用外掛(含自動練功、軟硬體加速、破解外掛、卡鍵…等),帳號永久停權
彩虹島物語,ttoll,2023-04-07 22:51:29,資料異常,請洽客服人員
彩虹島物語,哎叼你人,2023-04-07 22:51:29,資料異常,請洽客服人員
彩虹島物語,可樂殺手,2023-04-07 22:51:29,資料異常,請洽客服人員
彩虹島物語,圖片大師,2023-04-07 22:51:29,資料異常,請洽客服人員
彩虹島物語,污頭頭,2023-04-07 22:51:29,資料異常,請洽客服人員
